,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_teq
226,9388479,K00936.02,Kepler-732 c,CONFIRMED,0.893040969,1.0981,741.7,1.24,3582.0,0.458,893.0
227,11359879,K00128.01,Kepler-15 b,CONFIRMED,4.942783419,3.25346,11144.7,10.62,5514.0,0.978,1008.0
228,9406990,K00937.01,Kepler-733 b,CONFIRMED,20.83426731,4.0454,988.4,2.74,5537.0,0.88,595.0
229,9415172,K00938.01,Kepler-255 c,CONFIRMED,9.94602357,3.3862,994.5,3.12,5344.0,1.013,807.0
230,9415172,K00938.02,Kepler-255 d,CONFIRMED,1.04562195,1.8955,213.0,1.45,5344.0,1.013,1710.0
231,9415172,K00938.03,Kepler-255 b,CONFIRMED,5.71462396,2.336,297.8,1.78,5344.0,1.013,971.0
232,3231341,K01102.02,Kepler-24 b,CONFIRMED,8.14515981,5.073,446.8,3.43,5896.0,1.24,1050.0
233,3231341,K01102.03,Kepler-24 e,CONFIRMED,18.9985279,4.529,430.7,43.17,5896.0,1.24,792.0
234,3231341,K01102.04,Kepler-24 d,CONFIRMED,4.24439049,3.282,174.0,2.07,5896.0,1.24,1305.0
235,7626506,K00150.02,Kepler-112 c,CONFIRMED,28.5742692,4.9427,824.9,2.32,5551.0,0.812,538.0
236,10482160,K01170.01,Kepler-1739 b,CONFIRMED,7.34373964,1.1784,574.4,1.84,5757.0,0.762,839.0
237,8559644,K00139.01,Kepler-111 c,CONFIRMED,224.7789355,11.1899,3487.5,7.67,5873.0,1.235,333.0
238,3240158,K01106.01,Kepler-769 b,CONFIRMED,7.42608123,3.6379,443.3,2.47,6049.0,1.176,1037.0
239,3240158,K01106.02,Kepler-769 c,CONFIRMED,15.9868932,4.158,178.5,1.62,6049.0,1.176,803.0
240,3218908,K01108.01,Kepler-770 b,CONFIRMED,18.92537246,3.9835,640.9,13.92,4941.0,4.885,1171.0
241,10350571,K01175.01,Kepler-784 b,CONFIRMED,31.5925809,13.566,145.1,1.78,5676.0,1.487,688.0
242,10350571,K01175.02,Kepler-784 c,CONFIRMED,17.157236,11.284,110.4,1.55,5676.0,1.487,844.0
243,3749365,K01176.01,Kepler-785 b,CONFIRMED,1.97376085,1.82542,30222.4,8.78,3807.0,0.503,753.0
244,11013201,K00972.01,,CONFIRMED,13.118962443,4.3045,372.2,8.25,7221.0,4.24,1768.0
245,3632418,K00975.01,Kepler-21 b,CONFIRMED,2.785821236,3.5599,68.9,1.69,6202.0,1.733,1784.0
246,5809890,K01050.01,Kepler-755 b,CONFIRMED,1.269091415,1.4647,340.9,1.41,5041.0,0.766,1331.0
247,5809890,K01050.02,Kepler-755 c,CONFIRMED,2.853133997,1.465,277.1,1.36,5041.0,0.766,1016.0
248,6131236,K01051.01,Kepler-1734 b,CONFIRMED,6.79685353,3.1702,393.1,2.01,6061.0,0.97,985.0
249,3218908,K01108.02,Kepler-770 c,CONFIRMED,1.475323222,2.3155,154.9,5.88,4941.0,4.885,2740.0
250,3218908,K01108.03,Kepler-770 d,CONFIRMED,4.15246118,2.5755,223.4,7.62,4941.0,4.885,1941.0
251,2837111,K01110.01,Kepler-771 b,CONFIRMED,8.7348852,4.49,270.7,1.59,5982.0,0.96,890.0
252,9032900,K00134.01,,CONFIRMED,67.5923754,12.249,4158.1,12.1,6038.0,1.744,588.0
253,5956342,K01052.01,Kepler-265 c,CONFIRMED,17.02902786,4.645,568.9,2.54,5839.0,1.067,755.0
254,5956342,K01052.02,Kepler-265 b,CONFIRMED,6.84619236,3.529,246.8,1.67,5839.0,1.067,1022.0
255,5956342,K01052.03,Kepler-265 e,CONFIRMED,67.8321638,7.358,507.8,2.39,5839.0,1.067,476.0
256,5956342,K01052.04,Kepler-265 d,CONFIRMED,43.1312147,3.198,447.8,2.39,5839.0,1.067,554.0
257,5956656,K01053.01,Kepler-756 b,CONFIRMED,1.224866441,1.7086,196.0,1.54,5553.0,1.107,1741.0
258,3109930,K01112.01,Kepler-1736 b,CONFIRMED,37.8102649,8.733,570.3,2.33,6085.0,0.973,566.0
259,2854914,K01113.01,Kepler-268 b,CONFIRMED,25.93406406,4.6142,414.5,2.48,5952.0,1.225,695.0
260,2854914,K01113.02,Kepler-268 c,CONFIRMED,83.4463485,6.536,503.0,2.73,5952.0,1.225,471.0
261,3116412,K01115.01,Kepler-772 b,CONFIRMED,12.99204853,6.0175,270.6,2.03,5765.0,1.242,866.0
262,8394721,K00152.01,Kepler-79 d,CONFIRMED,52.09081627,8.6388,2894.1,7.14,6198.0,1.324,592.0
263,1161345,K00984.01,Kepler-1973 b,CONFIRMED,4.28746668,1.5693,790.1,2.29,5296.0,0.815,942.0
264,2854698,K00986.01,Kepler-260 b,CONFIRMED,8.18739443,3.0472,517.6,1.92,5251.0,0.849,782.0
265,2854698,K00986.02,Kepler-260 c,CONFIRMED,76.0498163,7.158,445.9,1.75,5251.0,0.849,372.0
266,8559644,K00139.02,Kepler-111 b,CONFIRMED,3.341799486,2.9254,178.2,1.67,5873.0,1.235,1356.0
267,2849805,K01116.01,Kepler-773 b,CONFIRMED,3.749105745,1.9826,182.6,1.68,5751.0,0.983,1160.0
268,3114811,K01117.01,Kepler-774 b,CONFIRMED,11.08956602,6.2877,148.1,3.51,6353.0,2.867,1422.0
269,3554031,K01194.01,Kepler-415 c,CONFIRMED,8.70798309,2.4904,1419.6,2.01,4362.0,0.554,543.0
270,3554031,K01194.03,Kepler-415 b,CONFIRMED,4.17634276,2.335,531.5,1.23,4362.0,0.554,694.0
271,8394721,K00152.02,Kepler-79 c,CONFIRMED,27.40229859,6.8491,747.5,3.63,6198.0,1.324,734.0
272,7295235,K00987.01,Kepler-743 b,CONFIRMED,3.179267286,1.0246,200.9,1.21,5511.0,0.857,1101.0
273,2302548,K00988.01,Kepler-261 b,CONFIRMED,10.38122447,2.715,801.5,2.18,5095.0,0.78,672.0
274,2302548,K00988.02,Kepler-261 c,CONFIRMED,24.5709023,3.587,764.2,2.82,5095.0,0.78,505.0
275,9818381,K00135.01,Kepler-43 b,CONFIRMED,3.024092505,2.8021,7765.0,12.14,6063.0,1.358,1489.0
276,6060203,K01059.01,Kepler-757 b,CONFIRMED,1.022678654,1.3712,129.2,1.14,5366.0,1.02,1734.0
277,5880320,K01060.01,Kepler-758 b,CONFIRMED,12.10968709,6.3461,284.7,2.98,6021.0,1.458,1005.0
278,5880320,K01060.02,Kepler-758 c,CONFIRMED,4.75796103,4.66,124.5,1.7,6021.0,1.458,1372.0
279,5880320,K01060.03,Kepler-758 d,CONFIRMED,20.4972755,8.536,242.9,2.96,6021.0,1.458,843.0
280,3859079,K01199.01,Kepler-786 b,CONFIRMED,53.5292702,5.668,1086.1,2.28,4736.0,0.708,348.0
281,4061149,K01201.01,Kepler-1741 b,CONFIRMED,2.757584622,0.9267,563.1,1.01,3683.0,0.424,615.0
282,3444588,K01202.01,Kepler-787 b,CONFIRMED,0.928310036,1.1899,376.2,1.16,4109.0,0.602,1115.0
283,8394721,K00152.03,Kepler-79 b,CONFIRMED,13.48457668,5.0197,653.5,3.39,6198.0,1.324,929.0
284,3962243,K01203.01,Kepler-276 c,CONFIRMED,31.8841473,6.122,910.0,3.7,5779.0,0.974,563.0
285,10154388,K00991.01,Kepler-744 b,CONFIRMED,12.06222962,2.0584,300.2,1.62,5547.0,0.933,750.0
286,1432789,K00992.01,Kepler-745 b,CONFIRMED,9.93146307,5.678,398.6,2.41,5782.0,1.22,931.0
287,1718189,K00993.01,Kepler-262 c,CONFIRMED,21.85362905,3.439,355.6,1.75,5830.0,0.876,618.0
288,5880320,K01060.04,Kepler-758 e,CONFIRMED,8.19345065,5.234,115.4,1.74,6021.0,1.458,1144.0
289,6037187,K01061.01,Kepler-759 b,CONFIRMED,41.8059544,6.057,434.4,2.02,5907.0,0.973,533.0
290,5735762,K00148.01,Kepler-48 b,CONFIRMED,4.77800306,2.7361,473.0,1.85,5192.0,0.873,932.0
291,6359320,K01127.01,Kepler-269 b,CONFIRMED,5.32667299,3.4045,611.4,2.26,5831.0,0.921,1007.0
292,3859628,K01191.01,Kepler-1740 b,CONFIRMED,8.17242644,3.902,864.3,3.29,5705.0,0.905,858.0
293,1718189,K00993.02,Kepler-262 b,CONFIRMED,13.0607936,3.215,236.6,1.45,5830.0,0.876,734.0
294,8222813,K01069.01,Kepler-760 b,CONFIRMED,8.70420525,2.9385,1074.9,2.86,5074.0,0.863,748.0
295,6359320,K01127.02,Kepler-269 c,CONFIRMED,8.1280933,3.727,224.1,1.39,5831.0,0.921,875.0
296,6362874,K01128.01,Kepler-775 b,CONFIRMED,0.974868896,1.6191,197.6,1.16,5487.0,0.832,1612.0
297,6272413,K01129.01,Kepler-776 b,CONFIRMED,4.89721006,1.812,274.4,1.48,5093.0,0.847,904.0
298,3447722,K01198.01,Kepler-275 c,CONFIRMED,16.08832318,5.731,597.8,3.42,6157.0,1.33,875.0
299,3447722,K01198.02,Kepler-275 b,CONFIRMED,10.30067919,4.885,271.8,2.2,6157.0,1.33,1015.0
300,3447722,K01198.03,Kepler-275 d,CONFIRMED,35.6757453,7.381,471.2,3.02,6157.0,1.33,671.0
301,2165002,K00999.01,Kepler-263 b,CONFIRMED,16.56806842,4.2647,1331.4,2.54,4987.0,0.716,548.0
302,2165002,K00999.02,Kepler-263 c,CONFIRMED,47.3329299,2.708,931.5,2.18,4987.0,0.716,386.0
303,1871056,K01001.01,Kepler-264 b,CONFIRMED,40.8065333,13.135,313.9,3.71,6207.0,2.097,772.0
304,8222813,K01069.02,Kepler-760 c,CONFIRMED,2.46697039,1.6345,308.7,1.56,5074.0,0.863,1139.0
305,8240904,K01070.01,Kepler-266 b,CONFIRMED,6.61836309,3.6813,549.1,2.98,5529.0,1.294,1066.0
306,8240904,K01070.02,Kepler-266 c,CONFIRMED,107.7214092,8.042,1396.2,4.75,5529.0,1.294,421.0
307,5735762,K00148.02,Kepler-48 c,CONFIRMED,9.673958488,3.2641,952.7,2.63,5192.0,0.873,736.0
308,3962243,K01203.02,Kepler-276 b,CONFIRMED,14.12847677,3.685,628.7,2.73,5779.0,0.974,739.0
309,3962243,K01203.03,Kepler-276 d,CONFIRMED,48.6478543,5.464,641.8,4.14,5779.0,0.974,489.0
310,3438507,K01204.01,Kepler-788 b,CONFIRMED,8.39842977,6.344,340.1,2.0,6309.0,1.044,984.0
311,3869014,K01205.01,Kepler-789 b,CONFIRMED,8.63847391,5.4566,395.9,5.99,5684.0,3.046,1419.0
312,1871056,K01001.02,Kepler-264 c,CONFIRMED,140.10765,18.503,266.8,3.42,6207.0,2.097,511.0
313,1865042,K01002.01,Kepler-746 b,CONFIRMED,3.4815917,1.8069,135.2,1.17,5405.0,1.022,1156.0
314,5780460,K01005.01,Kepler-747 b,CONFIRMED,35.61760233,8.4559,4634.9,5.17,5123.0,0.779,456.0
315,8229696,K01072.01,Kepler-761 b,CONFIRMED,10.12805158,3.517,477.4,1.95,5676.0,0.82,767.0
316,10272640,K01074.01,Kepler-762 b,CONFIRMED,3.770551475,3.8077,12440.0,12.05,6322.0,1.075,1302.0
317,8346392,K01141.01,Kepler-777 b,CONFIRMED,5.72812616,2.0295,643.4,1.38,3968.0,0.548,569.0
318,8288947,K01142.01,Kepler-778 b,CONFIRMED,3.75574267,2.2911,417.4,1.58,5311.0,0.788,977.0
319,9480189,K00941.01,Kepler-257 c,CONFIRMED,6.581477136,3.0896,2318.9,4.56,5188.0,0.973,881.0
320,11974540,K00129.01,Kepler-470 b,CONFIRMED,24.669192732,7.03515,7382.3,77.76,5313.0,9.327,1485.0
321,9480189,K00941.02,Kepler-257 b,CONFIRMED,2.382652873,1.8888,705.4,2.74,5188.0,0.973,1237.0
322,9480189,K00941.03,Kepler-257 d,CONFIRMED,24.66461416,2.8579,2398.8,5.34,5188.0,0.973,567.0
323,9512687,K00942.01,Kepler-735 b,CONFIRMED,11.51517167,2.006,1357.4,2.9,5177.0,0.798,657.0
324,8644288,K00137.01,Kepler-18 c,CONFIRMED,7.641567589,3.41018,2269.7,4.91,5356.0,1.055,899.0
325,1725016,K01007.01,Kepler-748 b,CONFIRMED,7.40742502,3.675,442.0,2.01,5922.0,0.961,938.0
326,5446285,K00142.01,Kepler-88 b,CONFIRMED,10.916108342,3.6496,1479.0,3.93,5575.0,0.932,758.0
327,10166274,K01078.01,Kepler-267 b,CONFIRMED,3.353732008,1.4598,1264.7,1.65,3789.0,0.46,615.0
328,10166274,K01078.02,Kepler-267 c,CONFIRMED,6.877446033,1.3692,1632.3,2.05,3789.0,0.46,484.0
329,10166274,K01078.03,Kepler-267 d,CONFIRMED,28.46464804,2.6657,1629.8,1.87,3789.0,0.46,301.0
330,5735762,K00148.03,Kepler-48 d,CONFIRMED,42.89645024,5.6897,555.3,2.0,5192.0,0.873,448.0
331,8351704,K01146.01,Kepler-779 b,CONFIRMED,7.09712124,2.1059,369.5,0.74,3569.0,0.389,425.0
332,9513865,K00943.01,Kepler-736 b,CONFIRMED,3.601465336,2.2753,777.7,2.31,5052.0,0.855,996.0
333,9605514,K00945.01,Kepler-1666 b,CONFIRMED,25.8474958,5.985,537.4,2.4,6297.0,1.031,672.0
334,9605514,K00945.02,Kepler-1666 c,CONFIRMED,40.715561,6.894,680.9,2.7,6297.0,1.031,578.0
335,8125580,K01014.01,Kepler-749 b,CONFIRMED,17.31711739,3.1518,1473.0,2.04,4719.0,0.502,454.0
336,8158127,K01015.01,Kepler-750 b,CONFIRMED,9.42889884,4.4481,565.4,4.39,5897.0,1.86,1163.0
337,10141900,K01082.01,Kepler-763 d,CONFIRMED,6.50327035,2.591,418.3,1.67,4999.0,0.843,804.0
338,10141900,K01082.02,Kepler-763 c,CONFIRMED,4.09667624,2.19,302.3,1.42,4999.0,0.843,938.0
339,10141900,K01082.03,Kepler-763 b,CONFIRMED,1.196548464,1.2592,224.6,1.25,4999.0,0.843,1414.0
340,8410727,K01148.01,Kepler-270 b,CONFIRMED,11.47609015,5.046,182.3,2.07,6071.0,1.41,984.0
341,8410727,K01148.02,Kepler-270 c,CONFIRMED,25.2630467,6.22,125.5,1.71,6071.0,1.41,756.0
342,8278371,K01150.01,Kepler-780 b,CONFIRMED,0.677374687,1.8361,76.7,0.9,5718.0,1.037,2099.0
343,8280511,K01151.01,Kepler-271 b,CONFIRMED,10.43547031,3.4167,210.2,1.22,5528.0,0.853,759.0
344,8280511,K01151.02,Kepler-271 c,CONFIRMED,7.41084314,3.245,124.1,0.94,5528.0,0.853,850.0
345,9710326,K00947.01,Kepler-737 b,CONFIRMED,28.59914031,3.6567,1585.1,1.83,3755.0,0.461,298.0
346,9761882,K00948.01,Kepler-738 b,CONFIRMED,24.58716355,3.984,907.5,2.37,5474.0,0.749,530.0
347,9766437,K00949.01,Kepler-739 b,CONFIRMED,12.53248222,4.0168,1145.9,3.24,5997.0,0.904,775.0
348,9775938,K00951.01,Kepler-258 b,CONFIRMED,13.19720694,3.4872,2141.4,4.18,4954.0,0.885,642.0
349,8644288,K00137.02,Kepler-18 d,CONFIRMED,14.85890852,3.5252,3269.0,5.94,5356.0,1.055,720.0
350,8158127,K01015.02,Kepler-750 c,CONFIRMED,4.08897299,3.585,157.9,2.36,5897.0,1.86,1537.0
351,8174625,K01017.01,Kepler-751 b,CONFIRMED,17.44486016,4.445,826.9,3.24,5568.0,0.966,679.0
352,10157458,K01083.01,Kepler-764 b,CONFIRMED,7.33685101,3.548,325.8,1.52,5795.0,0.848,875.0
353,10118816,K01085.01,Kepler-1735 b,CONFIRMED,7.71790675,1.84,306.8,0.9,3975.0,0.509,502.0
354,10122255,K01086.01,Kepler-765 b,CONFIRMED,27.6652847,6.633,469.2,2.21,6036.0,1.017,641.0
355,3835670,K00149.01,Kepler-473 b,CONFIRMED,14.55730897,7.7643,956.9,4.32,5774.0,1.412,879.0
356,9775938,K00951.02,Kepler-258 c,CONFIRMED,33.6528474,3.9616,1140.8,3.05,4954.0,0.885,470.0
357,9787239,K00952.01,Kepler-32 b,CONFIRMED,5.90127815,2.1979,1525.2,1.94,3731.0,0.498,514.0
358,9787239,K00952.02,Kepler-32 c,CONFIRMED,8.75209691,2.3742,1367.6,1.83,3731.0,0.498,451.0
359,9787239,K00952.03,Kepler-32 d,CONFIRMED,22.78078241,3.3002,1925.1,2.17,3731.0,0.498,328.0
360,9787239,K00952.04,Kepler-32 e,CONFIRMED,2.896005211,1.6776,614.1,1.23,3731.0,0.498,652.0
361,9787239,K00952.05,Kepler-32 f,CONFIRMED,0.742957911,0.6688,843.3,1.47,3731.0,0.498,1026.0
362,2716853,K01022.01,Kepler-752 b,CONFIRMED,18.82744023,4.664,1006.2,2.7,5687.0,0.86,632.0
363,2715135,K01024.01,Kepler-753 b,CONFIRMED,5.747711909,1.8923,820.1,1.86,4252.0,0.632,641.0
364,8644288,K00137.03,Kepler-18 b,CONFIRMED,3.504691252,1.9811,315.1,2.03,5356.0,1.055,1165.0
365,3247268,K01089.01,Kepler-418 b,CONFIRMED,86.67856052,10.1289,8244.1,9.83,5822.0,1.081,434.0
366,3247268,K01089.02,Kepler-418 c,CONFIRMED,12.21828097,2.6969,1843.4,5.1,5822.0,1.081,835.0
367,10354039,K01159.01,Kepler-1737 b,CONFIRMED,64.617518,5.796,2486.6,5.4,5043.0,0.881,383.0
368,10330115,K01160.01,Kepler-781 b,CONFIRMED,13.21409607,3.5641,1154.8,2.77,5333.0,0.728,629.0
369,10426656,K01161.01,Kepler-272 c,CONFIRMED,6.05729966,3.7419,385.2,1.94,5334.0,1.004,947.0
370,9820483,K00953.01,Kepler-740 b,CONFIRMED,3.584101048,2.7316,2608.1,4.66,5739.0,0.922,1131.0
371,9941662,K00013.01,Kepler-13 b,CONFIRMED,1.763587535,3.16877,4590.6,21.42,9107.0,3.031,3559.0
372,7778437,K00131.01,Kepler-471 b,CONFIRMED,5.014234733,4.589,6536.0,10.63,6490.0,1.307,1308.0
373,9823457,K00954.01,Kepler-259 b,CONFIRMED,8.11528727,3.211,834.9,3.1,5926.0,0.887,879.0
374,9823457,K00954.02,Kepler-259 c,CONFIRMED,36.9250409,4.9381,902.0,3.01,5926.0,0.887,530.0
375,2164169,K01029.01,Kepler-1732 b,CONFIRMED,32.3122867,6.569,677.8,4.84,5821.0,1.494,699.0
376,2574338,K01030.01,Kepler-1733 b,CONFIRMED,9.22961384,2.235,492.1,2.79,6320.0,1.252,1021.0
377,2584163,K01031.01,Kepler-754 b,CONFIRMED,14.5598556,5.624,290.6,1.64,5959.0,0.966,758.0
378,4180280,K00144.01,Kepler-472 b,CONFIRMED,4.176254191,3.6716,1360.1,3.07,4957.0,0.776,876.0
379,2721030,K01094.01,Kepler-766 b,CONFIRMED,6.10027621,4.7476,766.6,2.59,5957.0,0.937,990.0
380,7626506,K00150.01,Kepler-112 b,CONFIRMED,8.408878137,3.4967,798.9,2.28,5551.0,0.812,809.0
381,10426656,K01161.02,Kepler-272 d,CONFIRMED,10.93725572,3.0822,421.6,2.41,5334.0,1.004,777.0
382,10426656,K01161.03,Kepler-272 b,CONFIRMED,2.97136658,2.716,233.3,1.52,5334.0,1.004,1200.0
383,10528068,K01162.01,Kepler-782 b,CONFIRMED,158.6850022,11.5372,898.3,3.08,5751.0,1.034,350.0
384,10468940,K01163.01,Kepler-273 b,CONFIRMED,2.936527336,1.771,352.3,1.92,5359.0,1.002,1209.0
385,9825625,K00955.01,Kepler-741 b,CONFIRMED,7.03902016,3.8633,529.8,2.45,6321.0,1.058,1051.0
386,9875711,K00956.01,Kepler-742 b,CONFIRMED,8.360870704,2.7144,2039.7,3.67,4743.0,0.81,690.0
387,1026957,K00958.01,Kepler-1731 b,CONFIRMED,21.76129812,1.243,1300.7,2.53,4859.0,0.72,486.0
388,2853093,K01099.01,Kepler-767 b,CONFIRMED,161.5278347,3.6734,4653.6,8.19,5778.0,1.213,366.0
389,3245969,K01101.01,Kepler-768 b,CONFIRMED,11.39102358,2.303,448.6,1.67,4983.0,0.728,618.0
390,3231341,K01102.01,Kepler-24 c,CONFIRMED,12.33343853,6.221,536.4,4.12,5896.0,1.24,915.0
391,10468940,K01163.02,Kepler-273 c,CONFIRMED,8.01500821,3.0137,363.0,2.0,5359.0,1.002,865.0
392,10337517,K01165.01,Kepler-783 c,CONFIRMED,7.053934488,1.7244,511.5,2.36,5357.0,0.863,840.0
393,10337517,K01165.02,Kepler-783 b,CONFIRMED,4.29263699,2.7,61.4,0.68,5357.0,0.863,991.0
394,10351231,K01166.01,Kepler-1738 b,CONFIRMED,7.6746614,1.9374,503.0,2.8,6063.0,1.001,957.0
395,8561063,K00961.01,Kepler-42 b,CONFIRMED,1.213770423,0.5532,1821.0,0.78,3292.0,0.148,525.0
396,8561063,K00961.02,Kepler-42 c,CONFIRMED,0.453287416,0.4445,1461.5,0.76,3292.0,0.148,729.0
397,8561063,K00961.03,Kepler-42 d,CONFIRMED,1.865114193,0.4279,1124.8,0.66,3292.0,0.148,455.0
398,7102227,K01360.01,Kepler-290 c,CONFIRMED,36.7704935,4.42,1346.6,2.83,5142.0,0.755,437.0
399,7102227,K01360.02,Kepler-290 b,CONFIRMED,14.58932429,2.4184,831.3,2.32,5142.0,0.755,594.0
400,7102227,K01360.03,Kepler-290 d,CONFIRMED,0.764017553,1.103,128.2,0.86,5142.0,0.755,1589.0
401,6960913,K01361.01,Kepler-61 b,CONFIRMED,59.8780258,4.8027,1419.1,2.19,4016.0,0.599,273.0
402,11122894,K01426.02,Kepler-297 c,CONFIRMED,74.92768653,4.74,4119.2,6.39,5618.0,0.897,409.0
403,11122894,K01426.03,Kepler-297 d,CONFIRMED,150.0189511,4.3823,4319.7,32.6,5618.0,0.897,325.0
404,11129738,K01427.01,Kepler-844 b,CONFIRMED,2.613020421,1.9588,599.7,1.5,3883.0,0.517,713.0
405,11401182,K01428.01,Kepler-845 b,CONFIRMED,0.927859786,1.4279,515.3,1.79,4815.0,0.699,1361.0
406,11030711,K01429.01,Kepler-1750 b,CONFIRMED,205.912735,9.992,2378.8,4.68,5644.0,0.969,298.0
407,11512246,K00168.03,Kepler-23 b,CONFIRMED,7.10695741,5.1462,131.0,1.72,5761.0,1.518,1157.0
408,6690082,K01240.01,Kepler-280 b,CONFIRMED,2.1395563,2.0678,266.1,1.76,5534.0,1.08,1425.0
409,6690082,K01240.02,Kepler-280 c,CONFIRMED,4.807103254,0.9393,450.5,2.96,5534.0,1.08,1088.0
410,6448890,K01241.01,Kepler-56 c,CONFIRMED,21.4054422,11.721,409.3,11.64,4838.0,4.361,1087.0
411,6448890,K01241.02,Kepler-56 b,CONFIRMED,10.5007712,14.522,183.4,5.68,4838.0,4.361,1378.0
412,10730034,K01305.01,Kepler-285 b,CONFIRMED,2.633852528,2.0206,259.8,1.38,5114.0,0.878,1131.0
413,10730034,K01305.02,Kepler-285 c,CONFIRMED,6.18670882,2.909,202.6,1.21,5114.0,0.878,851.0
414,10858691,K01306.01,Kepler-286 b,CONFIRMED,1.796320953,1.9139,210.9,1.2,5576.0,0.829,1367.0
415,10858691,K01306.02,Kepler-286 c,CONFIRMED,3.468073,2.361,243.9,1.29,5576.0,0.829,1098.0
416,10858691,K01306.03,Kepler-286 d,CONFIRMED,5.9142668,2.661,253.2,1.31,5576.0,0.829,919.0
417,8107380,K00162.01,Kepler-476 b,CONFIRMED,14.00640392,4.6919,716.4,3.11,5788.0,1.124,807.0
418,6936909,K01363.01,Kepler-291 b,CONFIRMED,3.546531809,2.2746,442.7,2.18,5993.0,0.986,1212.0
419,6936909,K01363.02,Kepler-291 c,CONFIRMED,5.70070626,1.6408,379.8,2.03,5993.0,0.986,1035.0
420,6962977,K01364.01,Kepler-292 f,CONFIRMED,20.8341497,4.522,803.1,2.26,5296.0,0.808,563.0
421,6962977,K01364.02,Kepler-292 d,CONFIRMED,7.0556584,3.0479,705.6,2.13,5296.0,0.808,808.0
422,11176127,K01430.01,Kepler-298 b,CONFIRMED,10.47548084,2.3024,1070.7,2.11,4463.0,0.611,540.0
423,11176127,K01430.02,Kepler-298 c,CONFIRMED,22.92886314,2.0831,908.9,2.08,4463.0,0.611,416.0
424,11176127,K01430.03,Kepler-298 d,CONFIRMED,77.4740991,4.168,1543.6,2.63,4463.0,0.611,277.0
425,11014932,K01432.01,Kepler-299 c,CONFIRMED,6.88595222,4.148,428.5,2.68,5616.0,0.999,946.0
426,8030148,K00155.01,Kepler-474 b,CONFIRMED,5.660669429,4.6483,737.8,3.24,5746.0,1.173,1115.0
427,6693640,K01245.01,Kepler-798 b,CONFIRMED,13.71938426,5.5677,316.4,1.98,6387.0,1.105,864.0
428,10858691,K01306.04,Kepler-286 e,CONFIRMED,29.2214959,4.014,394.0,1.81,5576.0,0.829,539.0
429,10973814,K01307.01,Kepler-287 c,CONFIRMED,44.8520997,3.5729,780.8,3.35,5514.0,1.071,513.0
430,10973814,K01307.02,Kepler-287 b,CONFIRMED,20.34237838,2.3351,564.6,2.88,5514.0,1.071,667.0
431,6541920,K00157.05,Kepler-11 g,CONFIRMED,118.3786735,9.5574,1083.3,3.4,5657.0,1.046,376.0
432,10586208,K01308.01,Kepler-811 b,CONFIRMED,23.58444746,5.5545,429.2,3.0,5655.0,1.354,730.0
433,6962977,K01364.03,Kepler-292 e,CONFIRMED,11.97884409,3.751,707.9,2.11,5296.0,0.808,678.0
434,6962977,K01364.04,Kepler-292 c,CONFIRMED,3.71545593,2.558,331.7,1.46,5296.0,0.808,1001.0
435,6962977,K01364.05,Kepler-292 b,CONFIRMED,2.58083264,2.1729,270.2,1.31,5296.0,0.808,1130.0
436,6932987,K01366.01,Kepler-293 b,CONFIRMED,19.25404023,4.6509,987.7,3.04,5798.0,0.941,657.0
437,11014932,K01432.02,Kepler-299 d,CONFIRMED,15.0549356,4.801,256.4,1.6,5616.0,0.999,729.0
438,11014932,K01432.03,Kepler-299 b,CONFIRMED,2.92721119,2.545,170.2,1.29,5616.0,0.999,1258.0
439,11014932,K01432.04,Kepler-299 e,CONFIRMED,38.2856338,6.512,322.8,1.77,5616.0,0.999,534.0
440,11288505,K01433.01,Kepler-846 b,CONFIRMED,19.80787763,3.453,616.3,2.08,5775.0,0.84,624.0
441,11493431,K01434.01,Kepler-847 b,CONFIRMED,2.343230566,2.0424,246.5,1.18,4798.0,0.782,1054.0
442,10854768,K01309.01,Kepler-812 b,CONFIRMED,10.1171684,4.6677,288.7,3.07,6306.0,1.792,1163.0
443,10964440,K01310.01,Kepler-813 b,CONFIRMED,19.12947603,3.9622,451.2,4.23,5372.0,1.71,817.0
444,10713616,K01311.01,Kepler-1667 b,CONFIRMED,83.5781976,7.2487,630.8,6.63,6056.0,2.562,655.0
445,10963242,K01312.01,Kepler-814 b,CONFIRMED,6.1469956,3.3153,249.6,2.04,6110.0,1.296,1164.0
446,6932987,K01366.02,Kepler-293 c,CONFIRMED,54.1558384,4.432,1109.8,3.88,5798.0,0.941,466.0
447,8191672,K00018.01,Kepler-5 b,CONFIRMED,3.548465446,4.56904,7251.5,14.92,6290.0,1.746,1640.0
448,6851425,K00163.01,Kepler-477 b,CONFIRMED,11.1199028,3.3759,636.3,2.08,5078.0,0.766,649.0
449,6934291,K01367.01,Kepler-828 b,CONFIRMED,0.567856484,1.0258,334.8,1.55,5073.0,0.853,1848.0
450,11037335,K01435.01,Kepler-300 c,CONFIRMED,40.7150498,8.587,563.9,2.2,5968.0,0.881,516.0
451,11037335,K01435.02,Kepler-300 b,CONFIRMED,10.44635944,2.749,354.2,2.18,5968.0,0.881,812.0
452,11389771,K01436.01,Kepler-301 b,CONFIRMED,2.508553286,2.2664,211.6,1.28,5814.0,0.881,1278.0
453,11389771,K01436.02,Kepler-301 d,CONFIRMED,13.75129636,3.853,348.5,1.66,5814.0,0.881,725.0
